label_id,label_freq
119322684,1
119322897,1
11932301X,1
119323311,1
119323389,1
119323702,1
119323710,13
119323737,1
119323745,1
119323753,1
119323877,1
119324318,1
119324350,1
119324377,4
119324679,1
119324709,1
119324733,1
119325071,1
119325179,1
11932542X,1
119325438,1
119325519,1
119325705,1
1193257239,1
119325756,1
119325764,1
119325772,1
119325845,1
1193260809,4
11932654X,1
119326701,1
119327007,1
119327031,1
11932704X,1
119327163,1
11932721X,1
119327430,1
119327635,1
119327651,1
11932816X,1
119328267,1
119328380,1
119328593,2
119328614X,2
119328631,2
119328682,1
119328690,1
119328720,4
119328747,2
119328852,1
119328879,1
119328925,1
119328984,1
11932900X,1
119329085,44
119329158,1
119329190,1
119329204,1
119329387,1
119329646,1
119329697,1
119329727,1
119329743,1
119329840,2
119329999,1
119330067,2
119330326,2
119330369,1
11933044X,1
119330466,1
119330490,1
119330687,1
119330695,1
11933075X,2
119330768,1
119330849,1
119331039,1
119331047,1
119331071,2
119331217,2
119331411,1
11933142X,1
119331551,1
119331586,1
11933173X,1
119331829,1
119331942,1
119331977,1
119331993,1
119332027,1
119332043,1
11933206X,1
119332078,1
119332108,2
119332183,1
119332221,1
119332256,1
11933237X,2
119332426,1
119332434,1
119332485,2
119332736,1
119332779,3
11933285X,1
119332922,2
11933299X,1
119333015,1
11933304X,2
119333252,2
119333260,4
119333406,1
119333457,2
119333481,1
119333708,1
11933397X,2
119334143,1
119334194,1
119334224,1
119334275,1
119334380,2
119334399,1
119334429,1
11933447X,1
119334585,1
11933500X,1
119335026,1
119335050,1
119335301,1
119335409,1
119335514,1
119335603,1
119335875,3
119336316,1
119336510,1
119336553,1
119336928,1
119337606,1
119337630,1
119337665,1
119337738,1
11933819X,1
119338327,1
119338343,1
119338424,1
119338459,1
119338491,1
119338513,1
119338645,1
119338882,1
119339005,1
119339013,1
11933934X,1
119339358,2
119339366,1
11933948X,1
119339765,1
119340380,1
119340518,2
119340593,1
119340712,1
119340836,1
119341646,1
119341891,1
119342065,1
119342073,1
119342308,1
119342383,1
119342502,1
119342766,1
119343185,1
119343487,8
11934369X,1
119343746,1
119343770,1
119344106,1
1193442753,1
119344408,1
119344424,1
119344475,1
11934467X,1
119344696,1
11934484X,1
1193455111,1
119345773,1
119345862,3
119346125,1
119346338,1
119346370X,1
119346427,1
119346478,1
119346486,1
1193465109,1
119346672,1
119346737,1
119346796,1
119346869,1
119346915,2
119346931,1
119347032,1
119347075,1
119347636,1
119347687,1
119347725,1
11934775X,1
11934789X,1
119347989,3
119347997,1
119348071,1
119348098,3
119348314,1
119348349,1
119348373,1
119348527,2
119348608,1
119349159,1
119349450,2
119349795,1
1193499607,1
1193501458,1
119350289,1
119350327,1
119350335,1
119350424,1
119350564,1
119350688,1
1193508118,1
119350823,1
119350866,1
119350920,1
119350963,1
119351250,1
119351285,2
119351471,2
119351587,1
119351609,1
119351668,1
119351862,1
119351900,2
1193520266,1
119352109,1
11935215X,1
1193522633,1
119352389,1
119352400,1
119352435,5
11935263X,1
119352680,1
11935280X,2
119352834,1
119352869,1
119352885,1
119352907,1
119352966,2
119353091,1
119353148,1
119353156,1
119353164,1
119353210,2
119353377,1
119353644,1
119353717,2
119353725,1
119354241,1
119354411,1
119354454,1
11935473X,1
119354780,1
119354977,1
119355221,6
119355280,1
119355485,1
119355671,1
119355752,1
119355833,1
11935599X,1
11935604X,1
119356082,2
119356090,1
119356333,1
11935635X,1
119356422,1
119356929,1
119356961,1
119357607,1
119357739,1
119357844,1
119357925,1
119358166,4
119358263,1
11935831X,1
119358514,1
119358549,1
119358778,1
119358905,1
119359154,2
119359251,1
11935926X,1
119359332,1
119359359,1
119359464,3
119359510,1
119359529,2
119359677,1
119359790,1
119359979,1
119359987,1
119360128,1
11936039X,2
119360616,1
119360624,1
119360659,2
11936073X,1
119360756,1
119360780,1
119360861,1
119361132,1
119361167,1
119361248,1
119361299,1
119361310,1
11936140X,1
119361531,2
11936154X,1
119361558,1
119361604,1
119361841,1
11936185X,1
119361949,1
119361965,1
119362031,1
11936204X,1
119362163,1
119362198,1
119362201,1
119362333,1
119362570,1
119362619,1
119362880,1
119362953,1
119363003,1
119363046,1
119363186,1
119363488,1
119363690,3
119363828,1
119363925,1
119363933,1
119363984,1
119364085,1
119364271,1
119364425,1
119364522,1
119364751,1
119364816,1
119364875,1
11936493X,2
119365030,1
119365049,1
119365057,1
119365081,1
119365111,1
119365154,1
119365235,1
11936526X,4
119365340,1
119365359,1
119365383,2
119365510,1
119365561,1
11936557X,1
11936560X,1
119365677,1
119365790,1
119365855,1
119365952,1
11936624X,1
119366312,1
119366347,1
1193663482,1
119366355,1
119366517,1
119366827,1
11936686X,1
119366878,1
119366932,1
119366957X,1
119367025,1
119367130,1
119367270,1
1193673038,1
119367335,1
119367351,1
119367475,1
119367483,1
119367564,1
11936767X,1
11936770X,1
119367742,1
119367753X,1
119367793,1
119367831,1
11936784X,3
1193679664,1
119367971,1
119368048,1
119368099,2
119368102,1
119368110,1
119368129,1
119368153,1
119368161,1
119368196,1
119368218,1
119368234,1
119368269,1
119368305X,1
119368366,1
119368455,1
119368633,1
1193686679,1
119368757,1
119368765,1
119368781,1
119368889,1
119368978,1
119369125,1
119369133,1
119369281,2
11936929X,2
119369303,1
119369370,1
119369397,1
119369524,1
119369540,1
119369575,1
119369583,1
119369680,1
11936977X,1
119369958,1
119370026,1
119370069,1
119370077,1
119370093,1
119370158,1
119370492,1
119370948,6
119371154,1
119371200,1
119371251,1
11937126X,2
119371391,13
119371421,1
119371464,1
119371634,1
119371782,1
119371804,2
119371987,2
119371995,1
119372428,1
119372657,1
119372762,1
119372886,1
119373041,1
119373076,1
119373432,1
119373440,1
119373580,1
119373610,2
11937367X,1
119373769,1
1193738296,1
119373912,3
119374013,4
119374102,1
119374331,1
119374374,1
119374455,2
119374552,1
119374641,1
119374951,1
119375214,1
119375346,2
119375354,1
119375451,1
119375478,1
119375559,1
119375648,1
119375664,13
119375672,1
119375699,1
119375710,1
119375753,1
119375761,1
11937577X,1
119375834,1
119376105,1
119376113,1
11937627X,1
119376369,1
119376431,1
119376474,3
119376520,1
119376539,2
119376709,1
119376857,1
11937708X,1
119377160,2
119377225,2
119377322,1
11937823X,1
119378345,1
119378388,1
119378396,1
119378418,2
119378876,1
119378981,1
119379279,1
119379325,1
119379392,1
119379805,1
119379988,1
119380188,1
119380269,1
119380293,1
119380307,1
11938048X,1
119380846,1
119380889,4
119381397,1
119381478,2
119381583,1
11938163X,2
119381680,2
119381826,1
119381842,1
119381869,1
119381974,1
119382008,1
119382032,5
119382091,1
11938213X,1
119382148,1
119382172,1
119382199,1
11938230X,1
11938261X,1
119382628,1
119382687,1
11938275X,2
119382776,1
119382989,1
119383195,5
119383209,1
119383268,1
119383292,1
119383373,1
119383683,3
119383772,1
119383977,1
119384043,1
119384167,1
119384272,1
119384345,1
11938437X,3
119384388,3
119384396,4
119384426,1
119384442,1
119384744,1
119384809,6
119384817,1
119384876,1
119384892,1
119385104,1
119385112,14
119385120,1
119385457,1
11938549X,1
119385546,1
119385554,1
119385562,1
119385848,1
119385996,1
119386518,1
119386968,1
119387018,1
119387026,1
119387077,2
119387085,1
119387107,1
119387506,1
119387573,1
11938759X,1
119387832,1
119387921,2
119388057,2
11938809X,1
119388200,1
119388472,1
11938860X,1
119388626,1
119388642,1
119388707,4
119388928,1
119388987,1
119389002,1
119389029,1
119389398,1
119389452,2
11938969X,1
119389797,1
119389819,2
119389894,1
119389959,1
119390388,4
119390426,1
119390493,1
11939071X,2
119390728,1
119390736,1
119390744,1
119390752,1
119390884,1
11939099X,1
119391007,2
119391171,1
119391228,1
119391252,1
119391279,1
119391554,1
119391929,1
119391953,1
119392003,1
119392097,2
119392119,1
119392135,1
119392186,1
119392305,1
119392410,1
119392437,1
119392569,1
119392844,3
119392879,1
119392925,1
119392933,1
119392984,1
119393158,1
119393190,1
119393239,1
119393271,1
119393492,1
119393603,1
119393638,1
11939376X,1
119393867,1
1193939003,1
119394243,1
119394286,1
119394316,1
119394340,1
119394510,1
119394774,1
119395258,1
119395452,1
119395495,1
119395509,1
11939555X,1
119395835,2
119395843,1
119395924,1
119395932,1
11939622X,1
119396270,1
119396289,1
119396556,1
119396599,1
119396629,1
11939667X,1
119396807,1
11939684X,1
119397706,1
119397889,1
119397978,1
119397986,2
119398044,1
119398273,1
119398400,1
119398508,1
119398532,1
119398613,1
119398621,1
119399016,1
119399156,1
119399164,1
119399431,1
119399555,1
119399938,1
119400111,1
119400456,1
119400464,1
119400715,1
11940074X,1
1194012337,1
119401576,1
119401711,1
119401827,1
119402661,1
11940267X,1
11940270X,1
119402971,1
119403102,2
119403153,2
119403382,2
119403595,1
119403676,1
119403854,1
119403897,1
119404249,1
119404389,1
119404516,1
119404656,2
119404923,11
11940513X,1
119405156,2
119405199,1
119405377,1
119405482,5
119405733,1
119405911,1
119405946,1
119406047,1
119406225,2
119406330,1
119406586,5
119406616,1
119407094,1
119407116,1
119407183,1
119407434,1
119407612,1
119407647,4
119407744,1
119407779,1
119408120,1
119408139,2
119408147,1
119408155,1
119408163,1
119408171,1
119408481,1
11940849X,1
119408643,1
1194086640,1
119408805,1
119408953,1
119409003,1
119409011,1
119409070,5
119409097,5
119409151,1
119409356,1
1194093566,1
119409399,1
119409569,1
119410400,1
119410508,1
119410656,1
119410753,3
119410915,1
119410966,1
119411075,1
119411156,1
1194111912,14
119411768,1
119411938,1
11941208X,4
119413159,1
119413280,1
119413310,1
119413574,1
119414031,1
119414473,1
119414619,1
119414627,1
11941466X,1
119414821,1
119415410,1
119415445,1
119415496,1
1194155197,1
119415615,1
119415747,2
119415755,1
119415771,1
119415828,1
119415941,3
119416735,1
119416743,3
11941709X,3
11941726X,1
119417952,1
1194179967,1
119418029,1
11941810X,1
119418134,2
119418266,1
119418347,1
119418517,1
119418622,1
119418746,1
119418851,1
119419408,1
119419580,1
119419939,1
119420007,1
119420422,3
11942049X,1
119420570,2
119420783,1
1194208193,1
1194213243,1
11942150X,1
119421909,1
119421933,3
119421941,1
119422182,2
119422271,1
119422875,1
119422948,1
119422999,1
119423464,1
119423510,1
119423545,1
11942360X,1
119423707,1
119423863,1
119424193,1
119424266,1
11942441X,1
119424460,1
1194248136,1
119425157,1
119425211,1
119425319,1
119425351,1
119425440,1
119425564,1
119426137,1
119426234,2
1194262627,1
1194262813,1
119426544,1
119426552,1
119426730,1
1194267394,1
119426765,1
1194267912,1
119426838,1
1194268587,1
1194268803,1
1194268978,1
119427176,1
119427265,1
119427532,2
119427737,1
119427893,1
11942794X,1
119428660,1
119428881,1
119429055,2
119429179,1
119429292,1
119429411,1
11942973X,1
119429748,1
119429764,2
119429802,1
119429810,1
119429829,1
119429845,1
119429861,1
119429888,8
119429942,1
119430134,1
119430215,1
119430290,1
119430444,1
119430479,1
119430487,1
119430509,1
1194305334,1
119430592,1
119430665,3
119430886,2
119431203,1
119431246,24
119431262,1
119431351,1
119431386,1
119431394,1
119431408,1
119431416,2
119431424,1
119431516X,1
119431785,2
119431823,1
1194318665,1
11943203X,1
119432048,1
119432269,1
119432390,1
119432455,1
119432463,1
119432471,1
11943251X,1
119432595,1
119432749,1
119433109,1
119433141,1
119433664,1
119433680,1
11943377X,1
119433923,2
119434245,1
119434539,1
119434741,1
11943475X,1
119435128,1
119435136,1
119435349,1
119435500,2
119435659,1
119435667,1
119435802,1
119436035,1
119436132,1
119436140,1
119436221,1
119436442,3
119436558,9
119436787,1
119436817,2
119437082,1
119437120,1
119437732,1
119438054,1
119438259,1
119438453,1
119438526,1
119438631,1
119438658,1
119438674,1
119438747,1
119438755,1
119438763,1
119438771,2
11943881X,1
119438895,2
11943931X,1
119439328,2
119439468,1
1194395503,1
119439689,1
119439697,1
119439786,2
119439999,1
119440008,1
119440024,1
119440288,1
119440326,1
119440407,1
119440504,1
119440512,2
119440598,2
119440660,1
119440679,1
119440822,1
119440881,1
119440903,1
11944111X,2
119441128,3
119441322,1
119441365,1
11944142X,1
119441446,1
11944173X,2
119442051,1
119442140,1
119442353,1
119442361,1
11944240X,1
119442620,1
119442639,1
119442892,1
119442981,1
119443287,1
119443325,2
119443465,1
1194434673,1
119443562,2
119443600,1
119443716,1
119443740,1
119443937,1
119443988,1
119444011,2
119444461,1
11944450X,1
119444682,1
119444690,7
119444720,1
119444879,1
119445603,4
119445670,1
119446022,6
11944609X,1
119446243,1
119446359,1
119446375,1
119446391,1
119446413,2
119446456,1
119446693,1
119446804,1
119446936,1
119446995,1
119447002,1
119447045,1
119447193,1
119447207,1
119447347,1
119447479,1
11944755X,3
119447568,1
11944853X,1
119449048,1
119449358,1
119449692,1
119449919,1
119449986,1
119450038,1
119450380,1
119450569,1
119450704,1
119450720,1
119450755,1
119451522,1
119451670,1
1194517234,1
119451824,1
119451832,1
1194519237,1
119452006,1
119452170,1
119452375,1
119452405,1
119452537,1
119452650,1
119452855,1
119452863,1
119452944,2
119452979,3
119453037,1
119453223,2
119453444,1
119453509,1
119453851,1
119453959,4
119454017,1
119454130,1
119454815,1
119454866,1
119454874,1
119455072,1
119455277,1
119455323,1
119455331,1
119455374,1
119455536,1
119455544,1
119455579,1
119455617,1
119455862,1
119455897,1
119456230,1
119456311,1
119456559,1
119456788,1
119456958,1
119457350,1
119457415,1
119457490,1
119457571,1
119457628,1
119457636,1
119457679,9
119457687,1
119457725,1
119457741,1
1194580319,1
119458055,1
11945842X,1
119458446,2
119458489,2
119458829,1
119458888,1
119458926,1
119459299,1
119459337,1
1194595685,1
119459655,1
1194598587,6
119460416,1
119460645,1
119461862,1
119461870,3
119461900,1
119462052,1
119462192,1
119462265,1
11946246X,2
119462508,1
11946280X,1
119463288,4
119463695,2
119463881,1
119464098,1
11946411X,5
119464314,1
119464438,1
119464691,1
11946473X,1
119464926,1
119464985,1
119465507,1
119465833,1
11946585X,1
119465906,1
119465981,2
1194664180,1
11946702X,1
119467143,1
119467208,1
11946747X,1
119467984,1
119468042,1
119468417,1
119468514,1
11946859X,1
119468670,1
119469081,1
119469111,3
11946912X,2
119469138,1
119469294,1
119469308,1
119469650,1
119469960,1
119470071,1
11947008X,1
11947042X,1
119470608,1
119470837,1
119470942,1
119471221,1
119471590,1
119471701,1
119471922,1
119472015,1
11947204X,1
119472449,1
119472678,2
11947283X,1
119473267,1
119473313,2
119473615,1
119473623,1
119473771,1
119473798,1
119473909,1
119474123,1
119474689,1
119474964,1
119475065,1
119475731,1
119475944,1
11947607X,2
119476606,1
119476967,1
119477459,1
119477483,1
119477572,1
119477661,1
119477785,1
119477815,1
11947834X,1
119478366,1
119478544,1
119478552,1
119478838,1
11947896X,1
119479184,1
119479389,1
119479516,1
119479524,1
119479648,1
119479877,1
119480506,1
119481081,1
11948126X,1
119481375,1
119481456,1
119481596,1
11948174X,1
119481758,1
119481944,1
119481987,1
119482118,1
11948224X,1
119482363,1
119482452,1
119482576,1
119482622,1
119482762,1
119482932,1
119483025,1
119483041,1
11948305X,2
119483157,1
119483203,1
119483270,1
119483343,1
119483467,1
119483548,1
119483610,1
119483637,1
11948370X,1
11948384X,1
119483904,1
119483955,1
119483971,2
119484129,1
119484269,1
119484293,1
119484331,1
119484412,2
119484463,1
11948448X,1
119484528,1
1194847919,1
1194848206,2
119484900,1
119484927,1
119485087,1
119485362,1
11948546X,3
119485613,1
119485621,1
119485842,1
119485958,1
1194859615,1
119486326,1
119486369,1
119486377,1
119486393,1
119486482,1
119486504,6
119486512,1
11948661X,1
119486628,1
119486768,3
119486776,1
119486814,1
11948692X,2
119486962,1
11948711X,3
119487217,1
11948725X,1
119487403,1
119487438,1
119487578,1
119487659,2
119487713,1
119487888,1
11948790X,1
119488132,1
119488345,1
119488361,1
119488388,1
11948840X,1
119488434,1
119488760,1
119488876,2
119489139,1
119489155,1
11948918X,1
119489376,1
119489503,2
119489546,1
119489627,2
11948983X,1
119489902,1
119489910,1
119490005,1
119490188,1
119490196,1
119490285,1
119490390,1
119490447,1
119490544,1
119490595,1
119490633,1
119490854,2
119490927,2
119491028,1
119491133,6
119491184,1
119491249,1
11949132X,1
119491451,1
119491478,1
119491559,2
119491567,2
119491583,1
119491621,1
119491710,1
119491737,1
119492350,1
119492415,1
119492946,1
119493047,1
119493349,1
119493357,1
119493527,1
119493659,1
119493713,1
119493721,2
119493853,1
119494086,1
119494302,1
119494574,1
119494582,2
119494973,1
119495031,1
119495090,1
11949521X,1
119495279,1
119495430,2
119495449,1
119495597,2
119496143,1
119496169X,1
119496526,1
119496607,1
119496615,1
119496976,1
119497042,1
119497107,1
119497409,4
119497638,1
119497654,1
119497875,1
119497921,1
119497980,1
119498200,1
119498235,1
1194982557,2
1194982875,1
119498332,1
119499096,1
119499193,2
119499207,1
119499215,3
119499436,7
119499703,1
119500124,7
119500248,1
119500647,1
119500795,1
119500833,1
119500841,3
119500868,2
119500884,1
119501201,2
119501252,3
119501449,1
119501465,3
119501473,2
119501562,1
119501597,1
119501643,1
119501651,8
119501791,1
119501880,1
119502208,1
119502267,1
119502852,1
11950314X,1
119503352,2
11950359X,1
119504022,1
119504588,1
119504596,1
119504898,6
119504901,8
119505142,2
11950524X,1
119505541,1
119505568,1
119505614,1
119505657,1
119505940,1
11950605X,1
119506254,1
119506289,1
119506416,1
119506424,1
119506432,1
119506459,1
119506467,1
119506483,2
119506513,1
119506602,1
119506610,2
119506645,1
119506688,1
119506718,1
119506742,1
119506890,1
1195069146,2
119507099,1
119507226,1
119507595,1
119507714,1
119507781,1
119507838,2
1195079567,1
119508141,1
119508273,1
119508311,1
119508354,1
119508753,1
119508788,1
119508869,1
119508907,1
119508974,1
119509164,1
119509180,2
119509326,3
119509431,1
1195094736,3
119509644,1
119509652,3
119509660,1
119509695,1
119509849,1
119509873,1
119509954,1
119509962,1
119509989,1
119510162,1
119510286,1
119510308,1
119510421,1
119510464,1
119510545,1
119510952,1
119511150,1
119511258,1
119511363,1
119511665,1
11951172X,1
119511819,1
119512149,1
119512181,1
119512327,1
119512424,1
119512505,2
119512564,1
119512726,1
119512858,1
119512866,2
119512920,1
119512963,1
119513080,1
119513382,1
119513641,1
11951396X,1
119514214,1
119514230,1
119514303,1
119514362,1
119515563,1
119515822,1
119515865,1
1195159919,1
119516594,1
119516675,1
119516683,1
119516829,1
119516861,1
119517396,1
11951740X,1
119517450,1
11951768X,1
1195177828,1
1195178034,1
1195179154,1
119517973,1
119518082,1
119518368,1
11951866X,2
119518945,1
119519046,1
1195190816,1
119519283,1
119519402,1
119519437,1
119519569,1
119519585,1
119519623,1
119519682,11
119519708X,1
119519763,1
119519844,1
119520133,1
119520168,1
119520176,1
119520184,1
119520206,1
119520400,1
119520621,1
119520745,1
119520753,1
119520893,1
119520915,1
119520931,1
119520966,1
119521083,1
119521091,4
119521105,1
119521121,1
11952113X,1
119521229,1
119521431,1
119521482,1
119522047,1
119522160,1
119522187,1
119522381,1
119522403,1
119522446,1
119522535,1
119522640,1
119522756,1
119522764,1
119522772,1
119522780,1
119522799,1
11952290X,5
119522950,1
1195230036,1
119523051,3
119523221,2
11952323X,1
119523388,1
119523604,7
119523620,1
1195236379,2
119523779,1
119523953X,1
119523965,1
1195239661,1
1195240317,1
119524104,1
119524341,2
11952466X,1
119524678,2
119524686,1
119525054,3
119525348,1
119525569,2
119526069,1
119526220,1
119526492,2
119526581,1
119526832,1
119526867,1
119526891,1
119527022,1
119527243,1
119527383,1
119527405,1
119527421,1
119527847,1
119527855,2
119527898,1
119527952,1
119527995,2
119528053,1
119528517,1
119528746,1
119528797,2
119528835,1
119528967,2
119529467,1
11952953X,1
119529564,1
11952984X,1
11952998X,11
119530031,1
119530295,1
119530368,1
119530430,1
119530473,1
119530538,1
119530643,1
119530813,2
11953083X,1
119530910,1
119531135,1
119531143,1
119531151,1
11953116X,1
119531186,1
119531194,1
119531429,1
119531437,1
11953150X,1
119531607,1
11953200X,1
119532018,1
119532077,1
119532174,1
119532204,1
119532220,1
119532441,1
119532522,2
119532638,3
119532662,1
119532697,1
119532778,1
119532794,1
119532948,4
119532972,1
119533456,1
119533723,1
119533855,1
11953388X,1
11953424X,2
119534452,1
119534495,1
119534649,1
119534789,1
119534843,1
119534878,1
119535203,1
119535459,1
119535467,9
119535874,1
119535890,3
119536005,1
119536188,1
119536234,1
119536412,1
119536420,2
119536668,2
119536757,1
119536986,4
119536994,1
119537214,1
119537265,1
11953729X,1
119537346,1
119538288,1
119539055,1
119539101,1
119539454,3
119539500,1
119539527,1
119539543,2
119539683,1
119539691,2
119539721,1
119540185,1
119540347,1
119540355,1
119540363,1
11954038X,1
119540452,1
119540894,1
119540975,1
119541416,1
119541599,1
119541742,1
119541750,1
119541777,1
119541815,1
119542080,1
119542226,1
119542307,1
119542625,3
11954265X,1
119542749,1
119542757,1
119542854,1
119542870,1
119542889,3
119542897,1
119542900,1
11954296X,1
11954301X,1
119543095,1
119543125,5
119543621,1
11954363X,1
119543850,1
119543907,1
119544156,1
119544199,1
119544237,1
119544385,1
119544474,1
119544695,1
119544709,1
119544741,2
11954489X,1
119545004,1
119545047,1
1195451520,1
119545233,1
119545365,1
119545373,80
119545519,1
119545527,4
11954556X,1
119545594,1
119545918,1
119546019,1
119546094,1
119546205,1
119546213,9
119546604,1
119546736,2
11954721X,1
119547406,1
119547538,1
119547937,1
119548062,1
119548194,1
119548283,1
119548402,1
11954847X,1
119548720,1
119548895,1
1195489188,1
1195489919,1
1195492529,1
1195494025,1
119549867,1
119550814,1
119550881,1
119550989,1
119551039,1
119551195,1
119551209,1
119551896,1
119552167,1
119552205,1
11955223X,1
119552450,2
119552531,1
119552965,1
119553287,1
11955352X,1
119553821,1
119554054,1
119554062,1
1195540728,1
1195541201,1
119554127,1
119554143,1
119554151,1
119554194,1
119554321,1
119554410,1
11955450X,1
119554518,1
119554526,1
119554542,1
119554569,1
1195546114,1
119554615,1
119554623,1
119555077,1
1195551479,1
119555204,1
119555344,1
119555360,1
119555476,1
119555573,1
119555603,1
1195556748,1
119555697,1
119555751,8
119555808,2
119556015X,1
119556154,2
119556170,1
119556421,1
119556448,1
119556642,1
119556820,1
119556871,1
11955688X,5
119557371,1
119557673,1
119557835,1
119557894,1
119557967,1
119557975,1
119558149,1
119558262,1
119558327,1
119558394,1
119558408,1
119558416,1
119558653,1
119558785,1
119559102,1
119559358,1
119559501,1
119559722,1
11956002X,1
1195621906,1
119562610X,2
1195626339,1
1195626843,1
119565801X,1
1195664036,1
1195732848,1
1195739583,1
1195740867,1
1195791917,2
119581612X,1
1196023689,1
1196113335,1
1196147736,1
119617282X,1
1196221510,1
1196238391,1
1196309841,1
119636107,1
1196579180,1
1196630119,1
1196630755,1
119664019X,1
1196645582,1
119673657X,1
1196739986,1
1196740569,1
1196741255,1
1196741549,1
1196747075,1
1196749752,1
119676036,1
1196831858,1
119684713,1
1196847649,1
1196878773,1
119688191X,1
1196885389,1
1196885710,1
119688875,1
1196894701,1
11970000X,1
1197003452,1
119701005X,1
1197040048,1
1197081518,1
1197084231,2
1197150544,1
1197177620,1
1197262865,1
1197266534,5
1197283307,10
119731150,1
1197323619,1
1197325042,3
119752085,1
1197538992,1
119758112X,1
1197582509,1
1197651616,1
119771667X,1
119781292X,1
1197830006,1
1197832025,1
1197838058,1
1197838767,1
119784998,1
1197916016,1
1197922369,9
1198126264,1
1198157054,9
1198162821,10
1198163135,1
1198175923,1
119820838,1
1198254289,1
1198279559,1
1198280530,1
1198280654,1
1198281057,1
1198283181,1
1198286733,1
1198290668,1
1198297883,1
119831163,1
1198340673,1
1198343389,1
1198353589,1
1198416211,1
119841636X,1
119843788X,1
1198438010,1
1198515902,1
119858703,1
119868601,1
1198712317,1
11987220X,1
119874571,1
1198879513,1
1198880449,1
1198886218,1
1198893397,1
1198953292,1
119897270X,1
1198973722,1
1198975040,1
1199011835,2
1199035416,1
1199037966,1
1199069671,1
1199078263,1
1199134570,1
119913810X,3
1199154385,1
1199270814,1
1199280356,1
1199295914,1
1199299898,1
1199305413,1
1199322490,25
1199323047,1
119932471X,1
1199324876,1
1199371556,1
1199398799,1
1199400718,1
1199402176,5
1199411612,1
1199411841,1
1199412627,1
1199438952,1
119946368X,1
1199473766,1
1199474355,1
1199572675,1
1199592749,1
1199623067,1
119962747X,1
1199627577,1
1199627992,1
1199650811,1
1199724475,1
1199827940,1
119983419X,1
1199867748,1
1199894591,1
1199947997,1
1199948195,1
1199950513,1
1199955841,3
1199968633,1
1199970018,2
1199972495,1
1199987905,2
120000040,1
120002531,1
120002922,1
1200031458,1
120005190,1
120005204,1
120005542X,1
1200060873,1
120007681,1
120007711,1
120007827,1
120008475,1
120009226,1
120009609,1
120010283,1
120010518,1
120010607,1
120011069,1
12001226X,1
120012308,1
1200123557,1
120012502,2
120013428,9
120013657,1
1200136993,1
120014424,1
1200153650,1
1200154479,1
120015560,1
120016044,1
120017202,1
120018632,1
120018772,1
120019485,2
120020513,6
120020548,1
120020947,1
120021153,1
120021323,2
120021501,1
120021706,1
12002179X,1
120023164,1
120023482,1
120026082,1
120026252,1
12002666X,1
12002716X,1
12002957X,1
120031027,1
120031043,1
120032929,1
120033577,1
120033755,1
120035731,1
1200359488,1
1200361717,3
12003767X,1
12003784X,2
1200381505,1
120038455,1
120039257,1
120039362,1
12003963X,1
120039907,1
120040239,1
120042401,11
120042533,3
120042738,1
120043327,1
120046938,1
120047713,2
120048353,1
120049252,4
120049635,1
1200498046,1
120049902,1
1200506871,1
120051443,1
1200520548,1
120052547,3
120052660,1
120052725,1
120053276,2
120053721,1
120054396,1
120054434,1
120055317,1
120055678,1
120055708,1
1200561325,1
120056623,1
120059398,1
120059541,1
12006099X,1
120061805,1
120062607,1
120063573,1
120063913,2
120063956,2
120064057,1
120064294,1
120064626,1
120064979,2
1200650123,1
1200661184,1
1200670078,1
120067023X,1
1200674197,1
120067668,1
120068172X,1
120068281,1
1200702115,1
120070561,1
120070847,1
120071967,1
120072017,1
120075628,1
120078007,1
120079356,1
120080133,1
120081180,1
120081482,1
12008225X,1
120083299,1
120085879,1
120086050,1
120086263,1
120086271,2
120086409,1
120086506,2
120087045X,1
1200871138,1
120087243,1
1200874242,1
1200878833,16
120087921X,1
120088533,1
1200885619,1
120088800,1
120089378,3
1200905849,1
1200906101,1
1200906284,1
1200909283,1
120091001X,1
120092166,1
12009326X,1
120093685,1
120093723,1
1200937724,1
120093812,1
120093820,1
120094053,1
120095122,1
1200973453,1
12009777X,1
1200977912,1
12009794X,1
120098709,1
120098733,1
120099217,1
120099756,1
120099802,1
1200999088,1
120101033,1
12010105X,1
12010119X,1
120102064,1
120102374,13
120103729,1
120104443X,1
12010458X,1
120104601,1
120106019,3
120106477,1
120107112,1
120107457,1
120108577,1
120108615,1
120110377,1
120110423,1
1201106672,1
120110709,1
120111691,1
120111829,1
1201126193,1
1201126592,1
12011268X,1
120113589,1
1201140188,1
120114180X,1
120114194X,1
1201143446,1
120114690,1
12011481X,1
120115034,1
120115042,1
120115077,1
120116995,1
120119307,1
12011965X,1
120120593,1
1201207258,1
1201213606,1
120121549,1
120121551X,1
120122464,1
120122588,1
120122944,1
120123053,3
120123312,1
120125633,1
120125757,1
120125811,1
120127660,1
120128438,1
1201286441,1
1201295475,1
120129647,1
120131129,3
120131196,1
120131382,1
12013182X,1
120132079,1
120132192,1
120132370,16
120132478,1
120132583,1
120132656,1
120132702,1
1201327520,1
120133369,1
120134306,1
120134497,1
120135639,1
120135671,1
120136422,8
120137305,1
1201377439,1
120138530,1
1201387353,1
1201391814,1
120140292,1
120140330,1
120140721,1
120141728,1
12014249X,1
120142545X,1
1201427207,1
1201429234,1
120142988,1
1201437555,1
120144174,1
120144506,1
120145456,1
120146762,1
120146894,2
120147319,1
120147386,1
120147475,4
120149052,1
120149060,1
120149680,1
